scope,scope_value,field,obs_col,spatial_buffer_km,percentile,threshold,threshold_source,tp,fp,tn,fn,POD,FAR,CSI,HSS
by_radar,KCRI,max_reflectivity_buffer,sig_severe_obs,2.0,9.0,50.08058948516846,percentile,123,716,71,12,0.9111111111111111,0.8533969010727056,0.1445358401880141,0.0004199565747031264
by_radar,KCRI,max_reflectivity_buffer,sig_severe_obs,2.0,10.0,50.61204490661621,percentile,123,706,81,12,0.9111111111111111,0.8516284680337757,0.14625445897740785,0.004484358881045689
by_radar,KCRI,max_reflectivity_buffer,sig_severe_obs,2.0,11.0,51.01593456268311,percentile,122,698,89,13,0.9037037037037037,0.8512195121951219,0.14645858343337334,0.005413360440594135
by_radar,KCRI,max_reflectivity_buffer,sig_severe_obs,2.0,12.0,51.53376754760742,percentile,122,689,98,13,0.9037037037037037,0.8495684340320592,0.14805825242718446,0.009181895836458771
by_radar,KCRI,max_reflectivity_buffer,sig_severe_obs,2.0,13.0,51.83318649291992,percentile,122,680,107,13,0.9037037037037037,0.8478802992518704,0.14969325153374233,0.01301874959451569
by_radar,KCRI,max_reflectivity_buffer,sig_severe_obs,2.0,14.0,52.0230209350586,percentile,122,671,116,13,0.9037037037037037,0.8461538461538461,0.1513647642679901,0.016925796485145892
by_radar,KCRI,max_reflectivity_buffer,sig_severe_obs,2.0,15.0,52.22697811126709,percentile,122,661,126,13,0.9037037037037037,0.8441890166028098,0.15326633165829145,0.021351651847442307
by_radar,KCRI,max_reflectivity_buffer,sig_severe_obs,2.0,16.0,52.41101943969726,percentile,122,652,135,13,0.9037037037037037,0.8423772609819121,0.15501905972045743,0.02541335647684536
by_radar,KCRI,max_reflectivity_buffer,sig_severe_obs,2.0,17.0,52.616070137023925,percentile,122,643,144,13,0.9037037037037037,0.8405228758169935,0.15681233933161953,0.0295515443241075
by_radar,KCRI,max_reflectivity_buffer,sig_severe_obs,2.0,18.0,52.877428741455084,percentile,122,634,153,13,0.9037037037037037,0.8386243386243386,0.15864759427828348,0.03376839622794316
by_radar,KCRI,max_reflectivity_buffer,sig_severe_obs,2.0,19.0,53.09483165740967,percentile,121,626,161,14,0.8962962962962963,0.8380187416331994,0.1590013140604468,0.03505071020450881
by_radar,KCRI,max_reflectivity_buffer,sig_severe_obs,2.0,20.0,53.36382369995117,percentile,120,617,170,15,0.8888888888888888,0.8371777476255088,0.1595744680851064,0.03684334059511334
by_radar,KCRI,max_reflectivity_buffer,sig_severe_obs,2.0,21.0,53.53968227386475,percentile,120,608,179,15,0.8888888888888888,0.8351648351648352,0.16150740242261102,0.041260102215560666
by_radar,KCRI,max_reflectivity_buffer,sig_severe_obs,2.0,22.0,53.65974647521973,percentile,120,599,188,15,0.8888888888888888,0.8331015299026425,0.16348773841961853,0.04576423748183758
by_radar,KCRI,max_reflectivity_buffer,sig_severe_obs,2.0,23.0,53.82086574554443,percentile,120,590,197,15,0.8888888888888888,0.8309859154929577,0.16551724137931034,0.05035836497046255
by_radar,KCRI,max_reflectivity_buffer,sig_severe_obs,2.0,24.0,53.918348236083986,percentile,120,580,207,15,0.8888888888888888,0.8285714285714286,0.16783216783216784,0.05557181469175547
by_radar,KCRI,max_reflectivity_buffer,sig_severe_obs,2.0,25.0,53.99849033355712,percentile,120,571,216,15,0.8888888888888888,0.8263386396526773,0.16997167138810199,0.06036500742606113
by_radar,KCRI,max_reflectivity_buffer,sig_severe_obs,2.0,26.0,54.10390174865723,percentile,120,562,225,15,0.8888888888888888,0.8240469208211144,0.17216642754662842,0.0652570396426852
by_radar,KCRI,max_reflectivity_buffer,sig_severe_obs,2.0,27.0,54.32986904144287,percentile,120,553,234,15,0.8888888888888888,0.8216939078751857,0.1744186046511628,0.07025100041543426
by_radar,KCRI,max_reflectivity_buffer,sig_severe_obs,2.0,28.0,54.44905349731446,percentile,119,545,242,16,0.8814814814814815,0.8207831325301205,0.175,0.07204188030814607
by_radar,KCRI,max_reflectivity_buffer,sig_severe_obs,2.0,29.0,54.64579120635986,percentile,117,537,250,18,0.8666666666666667,0.8211009174311926,0.17410714285714285,0.07110104233605263
by_radar,KCRI,max_reflectivity_buffer,sig_severe_obs,2.0,30.0,54.74616394042969,percentile,116,529,258,19,0.8592592592592593,0.8201550387596899,0.1746987951807229,0.0729417808847544
by_radar,KCRI,max_reflectivity_buffer,sig_severe_obs,2.0,31.0,54.89068416595459,percentile,116,520,267,19,0.8592592592592593,0.8176100628930818,0.17709923664122137,0.0782428376939656
by_radar,KCRI,max_reflectivity_buffer,sig_severe_obs,2.0,32.0,55.01263900756836,percentile,115,512,275,20,0.8518518518518519,0.8165869218500797,0.1777434312210201,0.08020267254732089
by_radar,KCRI,max_reflectivity_buffer,sig_severe_obs,2.0,33.0,55.13680000305176,percentile,113,505,282,22,0.837037037037037,0.8171521035598706,0.1765625,0.07870976060188925
by_radar,KCRI,max_reflectivity_buffer,sig_severe_obs,2.0,34.0,55.24336349487305,percentile,111,497,290,24,0.8222222222222222,0.8174342105263158,0.17563291139240506,0.07779821304469692
by_radar,KCRI,max_reflectivity_buffer,sig_severe_obs,2.0,35.0,55.34106369018554,percentile,110,489,298,25,0.8148148148148148,0.8163606010016694,0.1762820512820513,0.07982245280747469
by_radar,KCRI,max_reflectivity_buffer,sig_severe_obs,2.0,36.0,55.47031570434571,percentile,108,482,305,27,0.8,0.8169491525423729,0.17504051863857376,0.07827162918589807
by_radar,KCRI,max_reflectivity_buffer,sig_severe_obs,2.0,37.0,55.60743156433105,percentile,108,473,314,27,0.8,0.8141135972461274,0.17763157894736842,0.08401254167643588
by_radar,KCRI,max_reflectivity_buffer,sig_severe_obs,2.0,38.0,55.7193489074707,percentile,107,466,321,28,0.7925925925925926,0.8132635253054101,0.17803660565723795,0.08552681773098345
by_radar,KCRI,max_reflectivity_buffer,sig_severe_obs,2.0,39.0,55.89036373138428,percentile,106,456,331,29,0.7851851851851852,0.8113879003558719,0.1793570219966159,0.08907014548965765
by_radar,KCRI,max_reflectivity_buffer,sig_severe_obs,2.0,40.0,56.02128295898437,percentile,103,450,337,32,0.762962962962963,0.8137432188065099,0.17606837606837608,0.08375221122166647
by_radar,KCRI,max_reflectivity_buffer,sig_severe_obs,2.0,41.0,56.22583984375,percentile,103,441,346,32,0.762962962962963,0.8106617647058824,0.17881944444444445,0.0898492772738846
by_radar,KCRI,max_reflectivity_buffer,sig_severe_obs,2.0,42.0,56.45979591369629,percentile,100,435,352,35,0.7407407407407407,0.8130841121495327,0.17543859649122806,0.08440913604766634
by_radar,KCRI,max_reflectivity_buffer,sig_severe_obs,2.0,43.0,56.540699882507326,percentile,99,426,361,36,0.7333333333333333,0.8114285714285714,0.17647058823529413,0.08742207082717399
by_radar,KCRI,max_reflectivity_buffer,sig_severe_obs,2.0,44.0,56.66791168212891,percentile,98,418,369,37,0.725925925925926,0.810077519379845,0.17721518987341772,0.08980650984374118
by_radar,KCRI,max_reflectivity_buffer,sig_severe_obs,2.0,45.0,56.82731456756592,percentile,96,411,376,39,0.7111111111111111,0.8106508875739645,0.17582417582417584,0.08820000263716557
by_radar,KCRI,max_reflectivity_buffer,sig_severe_obs,2.0,46.0,56.99621181488037,percentile,95,403,384,40,0.7037037037037037,0.8092369477911646,0.17657992565055763,0.0906569063553341
